,item_sku_id,dc_id,date,quantity,vendibility,original_price,discount,item_first_cate_cd,item_second_cate_cd,item_third_cate_cd,brand_code
19747,24,3,2017-12-30,0.0,1.0,,,7,31,314,1194
24888,40,5,2017-12-30,0.0,1.0,,,1,4,13,1069
19584,24,1,2017-12-30,0.0,1.0,,,7,31,314,1194
46579,20,2,2017-12-30,17.0,1.0,0.000250031253907,5.0,7,30,539,1143
39221,30,0,2017-12-30,0.0,1.0,,,7,29,144,1125
67443,35,0,2017-12-30,0.0,1.0,,,1,7,32,158
8168,13,3,2017-12-30,2.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
33513,28,0,2017-12-30,3.0,1.0,0.0112389048631,5.10567296997,1,4,18,648
52314,11,3,2017-12-30,0.0,1.0,,,7,30,540,1264
68169,35,1,2017-12-30,0.0,1.0,,,1,7,32,158
41797,27,3,2017-12-30,0.0,1.0,,,1,7,32,538
22609,14,4,2017-12-30,0.0,1.0,,,7,29,149,749
21753,33,0,2017-12-30,0.0,1.0,,,1,4,18,588
18533,18,2,2017-12-30,0.0,1.0,,,1,3,11,39
39783,30,1,2017-12-30,0.0,1.0,,,7,29,144,1125
39425,30,2,2017-12-30,0.0,1.0,,,7,29,144,1125
44794,38,3,2017-12-31,0.0,1.0,,,7,31,175,874
39763,30,4,2017-12-31,0.0,1.0,,,7,29,144,1125
39951,27,4,2017-12-31,0.0,1.0,,,1,7,32,538
59444,23,1,2017-12-31,1.0,1.0,0.0108763595449,10.0,7,30,170,958
40624,27,2,2017-12-31,0.0,1.0,,,1,7,32,538
21279,33,4,2017-12-31,0.0,0.0,,,1,4,18,588
45107,38,2,2017-12-31,1.0,1.0,0.000437554694337,10.0,7,31,175,874
61228,26,2,2017-12-31,0.0,1.0,,,1,3,6,332
71622,15,5,2017-12-31,2.0,1.0,0.0336292036505,10.0,1,5,21,285
11760,17,5,2017-12-31,0.0,1.0,,,7,29,144,394
39725,30,1,2017-12-31,0.0,1.0,,,7,29,144,1125
56538,21,2,2017-12-31,0.0,1.0,,,1,4,52,399
32937,25,0,2017-12-31,0.0,1.0,,,7,30,170,783
51697,11,5,2017-12-31,0.0,1.0,,,7,30,540,1264
54885,21,3,2017-12-31,1.0,1.0,0.00373796724591,8.99665551839,1,4,52,399
43637,38,1,2017-12-31,0.0,0.0,,,7,31,175,874
66237,34,1,2017-12-31,3.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
67532,35,0,2017-12-31,0.0,1.0,,,1,7,32,158
67792,35,4,2017-12-31,0.0,1.0,,,1,7,32,158
36014,28,4,2017-12-31,2.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
13760,12,2,2017-12-31,5.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
56133,21,1,2017-12-31,2.0,1.0,0.00291911488936,10.0,1,4,52,399
25470,40,1,2017-12-31,2.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
56776,21,0,2017-12-31,3.0,1.0,0.00373796724591,8.78595317726,1,4,52,399
32837,25,4,2017-12-31,0.0,1.0,,,7,30,170,783
46557,20,2,2017-12-31,36.0,1.0,0.000250031253907,5.0,7,30,539,1143
9263,16,4,2017-12-31,0.0,1.0,,,1,5,21,534
51749,11,3,2017-12-31,0.0,1.0,,,7,30,540,1264
71588,15,4,2017-12-31,0.0,0.0,,,1,5,21,285
21947,33,5,2017-12-31,0.0,0.0,,,1,4,18,588
60630,26,1,2017-12-31,0.0,1.0,,,1,3,6,332
59669,23,5,2017-12-31,0.0,1.0,,,7,30,170,958
31300,36,2,2017-12-31,0.0,1.0,,,1,5,21,284
10720,19,0,2017-12-31,6.0,1.0,0.0123765470684,9.49494949495,1,4,14,738
27094,39,2,2017-12-31,12.0,1.0,0.0198774846856,9.37106918239,1,5,21,738
20768,33,3,2017-12-31,1.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
9356,16,5,2017-12-31,0.0,0.0,,,1,5,21,534
7892,13,5,2017-12-31,6.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
63017,26,3,2017-12-31,0.0,1.0,,,1,3,6,332
28111,39,4,2017-12-31,11.0,1.0,0.0198774846856,9.37106918239,1,5,21,738
68318,35,1,2017-12-31,2.0,1.0,0.0018752344043,10.0,1,7,32,158
53902,29,4,2017-12-31,0.0,0.0,,,7,29,148,1450
58945,23,4,2017-12-31,0.0,1.0,,,7,30,170,958
9347,16,0,2017-12-31,3.0,1.0,0.0173771721465,10.0,1,5,21,534
39459,30,3,2017-12-31,0.0,1.0,,,7,29,144,1125
13036,17,4,2017-12-31,0.0,1.0,,,7,29,144,394
35011,28,0,2017-12-31,3.0,1.0,0.0112389048631,5.10567296997,1,4,18,648
49924,32,5,2017-12-31,0.0,1.0,,,7,30,168,400
11954,17,1,2017-12-31,1.0,1.0,0.00072509063633,10.0,7,29,144,394
9379,16,2,2017-12-31,3.0,1.0,0.0173771721465,10.0,1,5,21,534
31275,36,5,2017-12-31,1.0,1.0,0.237404675584,3.89152185361,1,5,21,284
51514,11,4,2017-12-31,0.0,1.0,,,7,30,540,1264
9360,16,1,2017-12-31,2.0,1.0,0.0173771721465,10.0,1,5,21,534
46575,20,4,2017-12-31,32.0,1.0,0.000250031253907,5.0,7,30,539,1143
71614,15,1,2017-12-31,2.0,0.0,0.0336292036505,10.0,1,5,21,285
46490,20,0,2017-12-31,50.0,1.0,0.000250031253907,5.0,7,30,539,1143
59601,23,2,2017-12-31,1.0,1.0,0.0108763595449,10.0,7,30,170,958
64173,37,4,2017-12-31,13.0,1.0,0.00105263157895,9.07363420428,7,29,149,148
33047,25,3,2017-12-31,0.0,1.0,,,7,30,170,783
9396,16,3,2017-12-31,1.0,1.0,0.0173771721465,10.0,1,5,21,534
53117,29,1,2017-12-31,0.0,0.0,,,7,29,148,1450
61484,26,4,2017-12-31,0.0,1.0,,,1,3,6,332
54328,21,5,2017-12-31,0.0,1.0,,,1,4,52,399
9542,19,3,2017-12-31,1.0,1.0,0.0123765470684,8.9898989899,1,4,14,738
71516,15,0,2017-12-31,1.0,0.0,0.0336292036505,10.0,1,5,21,285
51199,32,2,2017-12-31,1.0,1.0,0.00236279534942,10.0,7,30,168,400
27568,39,1,2017-12-31,25.0,1.0,0.0196962120265,9.39066962869,1,5,21,738
30604,36,3,2017-12-31,0.0,1.0,,,1,5,21,284
39835,30,2,2017-12-31,0.0,1.0,,,7,29,144,1125
27545,39,0,2017-12-31,33.0,1.0,0.0198774846856,9.38993710692,1,5,21,738
71517,15,3,2017-12-31,2.0,1.0,0.0336292036505,10.0,1,5,21,285
21968,33,2,2017-12-31,1.0,0.0,0.0373796724591,6.98996655518,1,4,18,588
60834,26,5,2017-12-31,0.0,1.0,,,1,3,6,332
13693,12,4,2017-12-31,2.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
31158,36,0,2017-12-31,1.0,1.0,,,1,5,21,284
71562,15,2,2017-12-31,2.0,0.0,0.0336292036505,10.0,1,5,21,285
55495,21,4,2017-12-31,0.0,1.0,,,1,4,52,399
17853,18,3,2017-12-31,2.0,1.0,0.0248781097637,10.0,1,3,11,39
30657,36,4,2017-12-31,0.0,1.0,,,1,5,21,284
52279,11,0,2017-12-31,0.0,1.0,,,7,30,540,1264
25145,40,5,2017-12-31,0.0,1.0,,,1,4,13,1069
66686,34,2,2017-12-31,0.0,1.0,,,7,30,166,207
65637,37,2,2017-12-31,17.0,1.0,0.00182522815352,6.50684931507,7,29,149,148
45840,20,3,2017-12-31,41.0,1.0,0.000250031253907,5.0,7,30,539,1143
11143,31,0,2017-12-31,28.0,1.0,0.00441680210026,8.01868100764,7,30,166,90
70312,22,0,2017-12-31,6.0,1.0,0.00350043755469,8.51071428571,7,29,144,485
22483,14,4,2017-12-31,0.0,1.0,,,7,29,149,749
65650,37,0,2017-12-31,70.0,1.0,0.00116014501813,8.51293103448,7,29,149,148
20445,24,3,2017-12-31,1.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
17658,18,4,2017-12-31,0.0,1.0,,,1,3,11,39
44260,38,5,2017-12-31,0.0,1.0,,,7,31,175,874
69643,22,1,2017-12-31,1.0,1.0,0.00350043755469,10.0,7,29,144,485
46358,20,5,2017-12-31,30.0,0.0,0.000250031253907,5.0,7,30,539,1143
19860,24,1,2017-12-31,1.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
25055,40,2,2017-12-31,2.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
53717,29,0,2017-12-31,0.0,1.0,,,7,29,148,1450
17663,18,1,2017-12-31,1.0,1.0,0.0248781097637,10.0,1,3,11,39
52512,29,2,2017-12-31,0.0,0.0,,,7,29,148,1450
40429,27,1,2017-12-31,1.0,1.0,0.0152519064883,10.0,1,7,32,538
41717,27,5,2017-12-31,0.0,1.0,,,1,7,32,538
20551,24,0,2017-12-31,2.0,1.0,0.0112389048631,7.16907675195,7,31,314,1194
10329,19,4,2017-12-31,3.0,1.0,0.0123765470684,9.66363636364,1,4,14,738
41878,27,3,2017-12-31,0.0,1.0,,,1,7,32,538
13264,12,3,2017-12-31,4.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
14293,12,5,2017-12-31,1.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
22725,14,3,2017-12-31,0.0,1.0,,,7,29,149,749
39207,30,0,2017-12-31,2.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
50721,32,1,2017-12-31,0.0,1.0,,,7,30,168,400
65950,37,3,2017-12-31,11.0,1.0,0.00182522815352,6.50684931507,7,29,149,148
20147,24,2,2017-12-31,1.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
7415,13,4,2017-12-31,1.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
67634,35,2,2017-12-31,1.0,1.0,0.0018752344043,10.0,1,7,32,158
22780,14,2,2017-12-31,0.0,1.0,,,7,29,149,749
67250,34,4,2017-12-31,1.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
10920,31,3,2017-12-31,7.0,1.0,0.00468433554194,7.52335201495,7,30,166,90
22766,14,5,2017-12-31,0.0,1.0,,,7,29,149,749
58135,23,3,2017-12-31,0.0,1.0,,,7,30,170,958
18464,18,2,2017-12-31,4.0,1.0,0.0248781097637,10.0,1,3,11,39
22188,33,0,2017-12-31,2.0,1.0,0.0373796724591,6.98996655518,1,4,18,588
18256,18,0,2017-12-31,8.0,1.0,0.0248781097637,10.0,1,3,11,39
58091,23,0,2017-12-31,0.0,1.0,,,7,30,170,958
50686,32,4,2017-12-31,0.0,1.0,,,7,30,168,400
52363,11,1,2017-12-31,0.0,1.0,,,7,30,540,1264
66875,34,5,2017-12-31,12.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
67646,35,5,2017-12-31,1.0,1.0,0.0018752344043,10.0,1,7,32,158
65345,37,1,2017-12-31,54.0,1.0,0.00107388423553,9.12689173458,7,29,149,148
28310,39,3,2017-12-31,7.0,1.0,0.0198774846856,9.37106918239,1,5,21,738
71311,22,5,2017-12-31,2.0,1.0,0.00350043755469,7.5,7,29,144,485
9070,13,3,2017-12-31,1.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
22560,14,0,2017-12-31,0.0,1.0,,,7,29,149,749
66463,34,3,2017-12-31,0.0,1.0,,,7,30,166,207
10964,31,2,2017-12-31,3.0,1.0,0.00402925365671,8.86441203847,7,30,166,90
11017,31,1,2017-12-31,4.0,1.0,0.0045505688211,7.73351648352,7,30,166,90
43954,38,4,2017-12-31,0.0,0.0,,,7,31,175,874
11012,31,4,2017-12-31,4.0,1.0,0.00486310788849,7.17223650386,7,30,166,90
43534,38,0,2017-12-31,3.0,0.0,0.000437554694337,10.0,7,31,175,874
26945,39,5,2017-12-31,3.0,1.0,0.0198774846856,9.37106918239,1,5,21,738
13213,17,2,2017-12-31,0.0,1.0,,,7,29,144,394
13373,12,1,2017-12-31,7.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
32721,25,1,2017-12-31,0.0,1.0,,,7,30,170,783
33685,28,5,2017-12-31,0.0,0.0,,,1,4,18,648
32592,25,5,2017-12-31,0.0,1.0,,,7,30,170,783
19200,18,5,2017-12-31,2.0,1.0,0.0248781097637,10.0,1,3,11,39
48977,32,0,2017-12-31,18.0,1.0,0.00236279534942,9.1164021164,7,30,168,400
32598,25,2,2017-12-31,0.0,1.0,,,7,30,170,783
13173,17,0,2017-12-31,1.0,1.0,0.00072509063633,10.0,7,29,144,394
22824,14,1,2017-12-31,0.0,1.0,,,7,29,149,749
52330,11,2,2017-12-31,0.0,1.0,,,7,30,540,1264
34224,28,3,2017-12-31,1.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
68891,22,2,2017-12-31,1.0,1.0,0.00350043755469,10.0,7,29,144,485
34247,28,2,2017-12-31,0.0,0.0,,,1,4,18,648
67088,34,0,2017-12-31,57.0,1.0,0.000487560945118,9.30769230769,7,30,166,207
6942,13,2,2017-12-31,2.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
19682,24,5,2017-12-31,2.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
64480,37,5,2017-12-31,5.0,1.0,0.00169771221403,6.99558173785,7,29,149,148
6976,13,1,2017-12-31,2.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
20265,24,4,2017-12-31,2.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
42057,27,0,2017-12-31,0.0,1.0,,,1,7,32,538
53223,29,3,2017-12-31,0.0,1.0,,,7,29,148,1450
25104,40,0,2017-12-31,0.0,1.0,,,1,4,13,1069
51026,32,3,2017-12-31,0.0,1.0,,,7,30,168,400
34131,28,1,2017-12-31,4.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
67542,35,3,2017-12-31,0.0,1.0,,,1,7,32,158
25124,40,4,2017-12-31,0.0,1.0,,,1,4,13,1069
9769,19,5,2017-12-31,1.0,1.0,0.0123765470684,10.0,1,4,14,738
71094,22,4,2017-12-31,1.0,1.0,0.00350043755469,10.0,7,29,144,485
9827,19,2,2017-12-31,2.0,1.0,0.0123765470684,9.49494949495,1,4,14,738
20948,33,1,2017-12-31,1.0,0.0,0.0373796724591,6.98996655518,1,4,18,588
13964,12,0,2017-12-31,10.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
70997,22,3,2017-12-31,2.0,1.0,0.00350043755469,8.03571428571,7,29,144,485
12228,17,3,2017-12-31,0.0,1.0,,,7,29,144,394
30506,36,1,2017-12-31,0.0,1.0,,,1,5,21,284
45896,20,1,2017-12-31,38.0,1.0,0.000250031253907,5.0,7,30,539,1143
60427,26,0,2017-12-31,0.0,1.0,,,1,3,6,332
7665,13,0,2017-12-31,12.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
25888,40,3,2017-12-31,0.0,1.0,,,1,4,13,1069
39136,30,5,2017-12-31,0.0,1.0,,,7,29,144,1125
52943,29,5,2017-12-31,0.0,1.0,,,7,29,148,1450
10569,19,1,2017-12-31,2.0,1.0,0.0123765470684,10.0,1,4,14,738
11184,31,5,2017-12-31,0.0,1.0,,,7,30,166,90
